Sticker,Low,Close,High,Open,Volume,Timestamp
IBM,111.89,112.53,113.01,112.33,6102887,1190899800
IBM,111.95,112.62,113.29,111.99,8075329,1190986200
IBM,112.33,113.8,114.24,112.44,7089056,1191245400
IBM,112.94,113.15,114.34,114.06,7229429,1191331800
IBM,111.17,111.28,112.66,112.48,8278149,1191418200
IBM,109.94,110.6,111.62,111.09,6461665,1191504600
IBM,110.39,111.19,111.58,111.06,6013872,1191591000
IBM,110.78,112.59,113.03,110.99,5044753,1191850200
IBM,111.3,113.1,113.29,112.67,5931448,1191936600
IBM,112.5,113.4,113.58,112.81,6185835,1192023000
IBM,112.21,112.86,116.12,113.76,13617665,1192109400
IBM,112.12,112.63,113.66,113.29,5916385,1192195800
IBM,111.62,112.84,113.16,112.76,6555596,1192455000
IBM,112.33,114.34,114.67,112.83,12057556,1192541400
IBM,109.13,110.69,112.82,112.82,18933123,1192627800
IBM,109.41,109.75,111.29,109.77,8092379,1192714200
IBM,106.88,107.34,109.88,108.97,10802251,1192800600
IBM,106.08,108.38,108.87,106.09,7925437,1193059800
IBM,108.51,109.64,109.75,108.78,5818793,1193146200
IBM,106.77,107.98,109.42,109.18,8443940,1193232600
IBM,106.78,107.85,109.37,108.34,6819815,1193319000
IBM,107.14,108.73,108.99,108.03,5261694,1193405400
IBM,108.84,109.75,109.95,108.89,5337947,1193664600
IBM,108.75,109.1,109.85,109.46,4200213,1193751000
IBM,108.3,111.01,111.14,109.7,7548773,1193837400
IBM,108.34,108.65,110.98,110.42,7943742,1193923800
IBM,108.58,109.55,110.09,109.39,6396081,1194010200
IBM,107.87,108.41,110.05,110.05,7484444,1194273000
IBM,106.76,108.19,108.94,108.5,7635486,1194359400
IBM,106.02,106.2,108.64,108.57,7413002,1194445800
IBM,99.42,101.44,105.47,101.0,24154441,1194532200
IBM,94.9,95.84,100.31,100.31,18915969,1194618600
IBM,96.27,96.99,99.61,97.41,14177066,1194877800
IBM,97.99,100.64,101.09,98.21,11273683,1194964200
IBM,98.32,98.89,101.74,101.45,8842466,1195050600
IBM,98.52,99.04,100.99,98.7,8392686,1195137000
IBM,98.71,100.18,100.38,99.91,9721524,1195223400
IBM,96.88,97.72,100.76,99.75,9939301,1195482600
IBM,96.92,98.87,100.35,98.08,8779496,1195569000
IBM,96.95,97.72,99.51,96.95,7423671,1195655400
IBM,97.82,99.47,99.56,98.57,2957774,1195828200
IBM,97.25,97.49,100.53,99.67,7678372,1196087400
IBM,97.04,99.26,99.98,98.18,9536905,1196173800
IBM,99.77,102.65,103.51,100.21,9829994,1196260200
IBM,101.58,102.77,103.13,102.52,8173235,1196346600
IBM,99.36,100.55,104.39,103.8,13493609,1196433000
IBM,99.98,101.18,102.43,100.91,8283065,1196692200
IBM,100.11,101.94,102.7,100.77,6654443,1196778600
IBM,102.28,103.4,103.75,103.09,6370558,1196865000
IBM,103.18,104.88,105.16,103.25,5560013,1196951400
IBM,103.2,104.07,105.16,104.86,6260833,1197037800
IBM,104.21,104.58,105.41,104.57,4646541,1197297000
IBM,101.78,102.28,105.54,104.53,8827926,1197383400
IBM,102.66,103.7,105.35,104.37,8242271,1197469800
IBM,102.24,103.42,103.86,103.25,6540429,1197556200
IBM,99.52,101.12,102.83,102.59,10157915,1197642600
IBM,99.43,99.93,101.33,100.74,7459131,1197901800
IBM,99.55,101.63,102.27,100.46,8411932,1197988200
IBM,101.21,102.43,103.61,101.85,7354531,1198074600
IBM,102.88,104.05,104.67,103.04,8400321,1198161000
IBM,104.35,106.17,106.27,105.07,13855944,1198247400
IBM,105.69,106.74,107.07,106.31,2450150,1198506600
IBM,106.02,106.65,107.26,106.02,4026472,1198679400
IBM,104.67,104.78,106.41,105.67,4721226,1198765800
IBM,104.31,105.25,105.89,105.89,6102887,1198852200
IBM,102.54,103.35,105.16,104.69,5995986,1199111400
IBM,99.59,100.09,104.2,104.2,9940661,1199284200
IBM,99.41,100.29,100.93,100.22,7875229,1199370600
IBM,96.06,96.68,99.38,99.38,11542192,1199457000
IBM,94.67,95.65,96.56,95.84,13232318,1199716200
IBM,92.9,93.3,95.97,95.65,9868382,1199802600
IBM,92.89,93.99,94.79,93.46,11424517,1199889000
IBM,92.88,95.53,96.42,93.11,11123896,1199975400
IBM,92.77,93.37,95.09,94.84,9372055,1200061800
IBM,96.87,98.4,100.95,100.39,18837832,1200321000
IBM,96.78,97.35,100.04,97.54,12164457,1200407400
IBM,95.74,97.16,98.34,95.74,13265058,1200493800
IBM,95.65,96.65,98.9,97.51,12482964,1200580200
IBM,97.99,98.85,102.03,102.03,24969798,1200666600
IBM,94.22,96.77,98.56,94.22,15825457,1201012200
IBM,94.17,101.43,101.66,95.25,20489153,1201098600
IBM,100.08,102.21,102.78,101.7,13624882,1201185000
IBM,99.52,99.92,103.05,103.05,10486568,1201271400
IBM,99.26,100.36,101.12,99.85,8219991,1201530600
IBM,100.0,101.43,102.1,100.86,6920545,1201617000
IBM,100.25,101.0,102.92,101.2,7772931,1201703400
IBM,99.14,102.4,103.22,99.63,9471112,1201789800
IBM,101.2,104.28,104.59,102.45,8417267,1201876200
IBM,102.51,103.18,104.21,103.89,6260833,1202135400
IBM,100.08,100.4,103.3,102.35,9465149,1202221800
IBM,99.02,99.03,101.81,100.43,8645922,1202308200
IBM,96.18,97.84,99.43,98.37,11773567,1202394600
IBM,97.58,98.73,99.11,97.7,6365538,1202481000
IBM,98.35,100.52,100.91,98.52,6378822,1202740200
IBM,100.1,101.85,102.61,100.54,8002109,1202826600
IBM,102.1,103.65,104.14,102.42,6912177,1202913000
IBM,100.86,101.46,103.73,103.19,7678268,1202999400
IBM,100.38,101.49,101.58,100.64,6522438,1203085800
IBM,100.04,100.38,102.89,102.24,7715714,1203431400
IBM,99.93,103.11,103.45,100.79,8023866,1203517800
IBM,101.75,102.23,104.78,103.35,8711088,1203604200
IBM,101.06,103.32,103.71,102.43,8281391,1203690600
IBM,102.71,105.24,105.47,102.71,8533268,1203949800
IBM,104.25,109.35,109.93,104.7,19509469,1204036200
IBM,107.94,111.34,111.5,108.83,12400225,1204122600
IBM,109.52,110.17,110.8,110.52,7559651,1204209000
IBM,108.37,108.85,110.08,109.02,8864955,1204295400
IBM,108.49,109.21,109.76,108.85,6627142,1204554600
IBM,107.79,110.62,110.63,108.41,8988592,1204641000
IBM,109.23,110.32,111.29,111.29,8822173,1204727400
IBM,107.31,107.57,110.09,110.0,8387246,1204813800
IBM,106.88,108.93,109.7,106.93,8498645,1204900200
IBM,108.15,109.0,110.89,108.15,10195676,1205155800
IBM,109.02,111.37,111.43,110.71,10962708,1205242200
IBM,110.05,111.92,112.81,111.32,9501027,1205328600
IBM,108.64,110.81,111.64,110.6,9988149,1205415000
IBM,107.73,110.16,111.4,110.97,10182392,1205501400
IBM,108.03,110.47,111.89,108.03,9707194,1205760600
IBM,108.8,113.2,113.22,111.47,10424959,1205847000
IBM,111.52,111.8,113.29,113.09,9742862,1205933400
IBM,111.52,113.13,113.27,111.94,11943123,1206019800
IBM,112.93,113.82,114.52,113.36,8784308,1206365400
IBM,112.0,112.78,113.86,113.86,8832006,1206451800
IBM,109.9,111.77,112.78,112.42,10059487,1206538200
IBM,109.47,110.44,111.09,110.92,8825311,1206624600
IBM,109.19,109.53,111.62,110.76,6904541,1206711000
IBM,108.36,110.08,110.77,109.13,10153731,1206970200
IBM,109.91,111.37,113.16,110.13,12421668,1207056600
IBM,108.97,109.76,111.74,111.7,8375950,1207143000
IBM,108.85,110.92,111.68,109.32,7377333,1207229400
IBM,109.56,110.67,111.45,110.95,5996927,1207315800
IBM,110.73,111.2,112.21,111.25,6465535,1207575000
IBM,110.21,111.16,111.74,110.63,7618332,1207661400
IBM,110.63,111.63,112.54,111.38,7132779,1207747800
IBM,111.74,113.56,113.98,111.79,9570168,1207834200
IBM,110.43,110.9,112.62,112.15,9996413,1207920600
IBM,110.85,112.12,112.75,111.09,8101898,1208179800
IBM,110.46,112.02,112.5,111.95,9039532,1208266200
IBM,112.02,115.17,115.17,112.95,20206314,1208352600
IBM,115.39,117.67,118.28,117.01,19873059,1208439000
IBM,117.73,118.93,119.5,118.47,13065377,1208525400
IBM,116.68,118.88,119.03,118.18,7272629,1208784600
IBM,117.6,118.23,118.88,118.42,5666705,1208871000
IBM,117.25,118.16,119.29,118.25,7942592,1208957400
IBM,117.33,118.73,119.41,117.95,6272548,1209043800
IBM,116.69,117.67,119.02,119.02,6603816,1209130200
IBM,116.29,116.34,117.64,117.22,5863039,1209389400
IBM,116.67,117.45,117.78,116.67,7558396,1209475800
IBM,115.2,115.39,118.07,117.92,8502202,1209562200
IBM,115.74,118.17,118.96,115.74,8608789,1209648600
IBM,116.41,117.76,118.55,117.88,7234764,1209735000
IBM,116.39,116.66,117.83,116.91,6651828,1209994200
IBM,115.47,117.42,117.92,116.16,6182278,1210080600
IBM,117.03,118.68,119.48,117.38,11931513,1210167000
IBM,118.26,119.43,119.67,118.74,10244524,1210253400
IBM,118.19,118.6,119.17,118.9,5756033,1210339800
IBM,118.13,119.73,120.45,118.37,9065473,1210599000
IBM,119.53,121.01,121.13,119.62,10139296,1210685400
IBM,120.65,121.91,123.16,120.96,9297162,1210771800
IBM,121.32,122.81,123.02,121.73,7560383,1210858200
IBM,121.22,122.2,122.83,122.81,6665217,1210944600
IBM,120.51,120.93,122.57,122.07,6678919,1211203800
IBM,118.98,119.67,120.51,120.51,7340514,1211290200
IBM,117.61,118.18,120.84,119.55,8717259,1211376600
IBM,118.12,119.22,119.84,118.12,5262740,1211463000
IBM,118.33,118.74,119.42,118.88,4917769,1211549400
IBM,118.55,121.72,121.78,118.56,7310703,1211895000
IBM,121.41,123.84,123.84,121.89,10329878,1211981400
IBM,123.0,124.01,124.27,123.1,7909329,1212067800
IBM,123.14,123.74,124.27,123.54,9050933,1212154200
IBM,121.13,121.76,123.68,122.84,7948868,1212413400
IBM,121.85,122.22,123.33,121.86,7571157,1212499800
IBM,120.89,121.94,122.85,122.25,6728186,1212586200
IBM,121.61,122.82,123.37,121.81,6436352,1212672600
IBM,119.25,119.45,122.5,122.15,8248965,1212759000
IBM,118.6,120.33,120.63,119.87,5840864,1213018200
IBM,119.15,120.4,121.15,119.39,5631873,1213104600
IBM,117.46,117.83,120.36,120.36,7538731,1213191000
IBM,117.72,118.4,119.59,118.4,7059036,1213277400
IBM,118.69,120.6,121.0,118.95,6673062,1213363800
IBM,119.17,121.14,121.55,119.94,6569089,1213623000
IBM,119.14,119.6,121.51,121.51,5520683,1213709400
IBM,118.26,118.7,119.91,119.07,6918976,1213795800
IBM,116.98,119.52,120.1,118.23,7918429,1213882200
IBM,117.11,117.34,119.52,119.32,10067645,1213968600
IBM,117.02,118.03,119.02,117.59,6121506,1214227800
IBM,116.54,118.03,118.79,117.67,7900333,1214314200
IBM,117.78,119.1,120.3,118.23,7459549,1214400600
IBM,115.45,115.8,118.37,118.0,10157288,1214487000
IBM,113.06,114.77,116.68,115.7,12196778,1214573400
IBM,112.95,113.32,114.93,114.75,8827194,1214832600
IBM,111.47,114.02,114.11,112.33,10532592,1214919000
IBM,112.93,113.86,115.25,113.2,8465487,1215005400
IBM,112.71,114.28,115.47,114.67,6396499,1215091800
IBM,114.36,116.16,117.25,114.36,9551131,1215437400
IBM,115.25,118.43,118.54,115.25,10264712,1215523800
IBM,115.11,115.11,119.02,118.75,9944008,1215610200
IBM,115.35,117.76,118.11,115.35,10516066,1215696600
IBM,115.27,116.75,118.3,116.44,9248104,1215783000
IBM,115.91,116.2,118.79,118.08,8700000,1216042200
IBM,114.63,117.78,119.02,115.68,11203183,1216128600
IBM,116.87,120.4,121.31,117.41,10354145,1216215000
IBM,118.55,120.96,121.38,120.83,12863917,1216301400
IBM,119.9,124.18,124.28,120.28,19160419,1216387800
IBM,122.03,123.0,124.19,124.12,8137462,1216647000
IBM,121.66,124.28,124.28,121.89,11954316,1216733400
IBM,122.65,123.82,124.6,124.07,10700894,1216819800
IBM,123.14,124.28,125.17,123.38,9357830,1216906200
IBM,122.37,122.88,124.19,123.33,7913513,1216992600
IBM,120.58,120.7,122.79,122.07,6377253,1217251800
IBM,120.7,122.05,122.53,120.98,6254452,1217338200
IBM,121.5,123.19,123.33,122.49,6094101,1217424600
IBM,122.12,122.35,123.8,122.47,6126736,1217511000
IBM,120.73,121.07,123.61,122.87,5166926,1217597400
IBM,120.7,121.95,122.47,121.2,6270665,1217856600
IBM,121.49,123.2,123.23,122.56,7290515,1217943000
IBM,122.13,123.48,123.8,122.8,6541475,1218029400
IBM,122.28,123.37,124.25,122.66,6938641,1218115800
IBM,122.02,123.15,124.17,122.85,8955643,1218202200
IBM,120.22,121.03,122.78,122.78,7834958,1218461400
IBM,118.93,119.71,120.94,120.47,7318653,1218547800
IBM,119.26,120.27,121.41,119.5,6127259,1218634200
IBM,119.31,121.36,122.61,119.51,7126398,1218720600
IBM,119.84,120.8,121.6,121.48,5822245,1218807000
IBM,118.24,119.11,121.41,120.93,6244620,1219066200
IBM,116.64,117.17,119.3,118.19,9739934,1219152600
IBM,116.64,117.12,118.52,118.07,7187694,1219239000
IBM,116.2,117.58,118.0,116.23,6605490,1219325400
IBM,117.4,119.44,119.84,117.88,6264703,1219411800
IBM,117.3,117.46,119.44,119.01,6095460,1219671000
IBM,116.16,117.11,117.45,117.19,6504237,1219757400
IBM,116.81,117.95,119.36,117.04,6112615,1219843800
IBM,118.15,119.1,119.93,118.6,5698817,1219930200
IBM,116.28,116.38,118.54,118.27,7485176,1220016600
IBM,112.72,113.2,118.55,117.47,12290291,1220362200
IBM,110.09,113.14,113.43,113.14,11837164,1220448600
IBM,109.85,109.94,113.67,112.8,10599955,1220535000
IBM,108.19,109.3,110.03,109.13,9216724,1220621400
IBM,110.08,112.13,113.08,112.81,10933629,1220880600
IBM,109.94,109.98,112.91,112.6,8479190,1220967000
IBM,110.99,112.85,114.67,111.28,12397401,1221053400
IBM,111.0,113.96,114.12,111.47,10185320,1221139800
IBM,111.68,113.74,114.03,113.44,6940315,1221226200
IBM,110.12,110.12,113.2,110.29,10364082,1221485400
IBM,108.34,110.95,112.47,108.73,14302167,1221571800
IBM,105.75,106.57,110.42,109.74,12863708,1221658200
IBM,106.16,110.06,113.37,107.94,16730770,1221744600
IBM,112.33,113.62,118.55,114.33,15096500,1221831000
IBM,110.92,111.1,114.86,113.24,9250824,1222090200
IBM,109.12,110.29,112.97,111.1,8381389,1222176600
IBM,109.24,111.34,112.97,111.79,6876509,1222263000
IBM,111.01,114.83,116.63,112.57,6840003,1222349400
IBM,111.86,114.17,115.69,112.06,4979483,1222435800
IBM,105.11,109.43,113.22,112.28,10027688,1222695000
IBM,106.89,111.82,111.82,110.74,19865527,1222781400
IBM,103.01,105.29,111.66,110.43,13738582,1222867800
IBM,98.51,100.13,105.13,103.71,11985277,1222954200
IBM,98.5,98.89,106.07,100.54,10081243,1223040600
IBM,92.35,96.2,98.47,96.76,12051384,1223299800
IBM,90.1,91.44,98.11,97.04,11941241,1223386200
IBM,86.02,86.57,93.19,87.49,18807498,1223472600
IBM,84.35,85.09,91.12,91.1,22273106,1223559000
IBM,79.84,83.89,87.63,83.57,25770720,1223645400
IBM,83.13,88.15,89.49,86.46,17888274,1223904600
IBM,87.95,89.48,94.65,92.18,15809453,1223991000
IBM,83.85,84.41,91.1,88.69,11852017,1224077400
IBM,80.64,87.5,87.95,85.45,17019780,1224163800
IBM,83.85,86.79,91.69,87.72,15931312,1224250200
IBM,85.4,88.44,89.21,88.15,10195467,1224509400
IBM,84.67,84.95,88.39,88.16,10163354,1224595800
IBM,77.25,79.92,83.74,83.17,14851213,1224682200
IBM,77.44,80.64,82.11,80.39,12926468,1224768600
IBM,75.35,78.46,80.6,75.78,12852516,1224855000
IBM,75.54,76.16,80.78,76.74,11609659,1225114200
IBM,76.02,83.44,83.76,77.82,14859371,1225200600
IBM,82.46,84.32,87.0,83.88,13275832,1225287000
IBM,84.99,86.7,88.34,87.01,12587355,1225373400
IBM,85.11,88.88,90.05,86.9,10989590,1225459800
IBM,88.12,88.6,90.51,88.57,8039870,1225722600
IBM,88.02,89.29,90.59,90.59,10640958,1225809000
IBM,85.76,85.98,89.29,88.84,9106685,1225895400
IBM,80.57,81.41,84.92,83.82,13098012,1225981800
IBM,80.54,82.48,82.9,82.01,8292479,1226068200
IBM,79.1,80.18,84.23,84.12,10130615,1226327400
IBM,76.72,79.1,80.58,79.59,10474226,1226413800
IBM,76.07,76.23,78.78,77.18,11891346,1226500200
IBM,72.08,80.51,80.68,76.12,15798366,1226586600
IBM,76.0,76.8,81.64,79.0,12576790,1226673000
IBM,73.77,74.07,76.23,75.91,10789804,1226932200
IBM,73.61,76.56,77.37,75.65,13650928,1227018600
IBM,72.4,72.63,77.44,76.41,13186294,1227105000
IBM,67.41,68.59,74.94,71.7,18445896,1227191400
IBM,66.44,71.59,73.59,69.54,20715507,1227277800
IBM,71.7,76.38,78.48,72.41,15714267,1227537000
IBM,74.78,77.1,78.78,77.79,13095606,1227623400
